wavelengths,counts,radiance
537.49,0.7212411623230006,17.32
537.875,0.7481906380604137,17.32
538.261,0.7446888598575854,17.32
538.646,0.741728092743006,17.293656775714293
539.031,0.7407126046589706,17.218730550714298
539.417,0.7261247749300357,17.1495
539.802,0.718549393259667,17.1495
540.187,0.7169078612687522,17.1495
540.572,0.7093991669952064,17.1495
540.957,0.706669174044652,17.1495
541.342,0.7239502547790718,17.186332565999997
541.727,0.7383904524088332,17.25616117099999
542.112,0.7440864248222244,17.3084
542.497,0.7368447356432384,17.3084
542.882,0.7372544670974349,17.3084
543.267,0.7326779742259598,17.37430164114287
543.652,0.7357178463905638,17.441801161142866
544.036,0.7554453581100434,17.462
544.421,0.7631701093290048,17.462
544.806,0.7462981979327931,17.462
545.19,0.756872468402055,17.462
545.575,0.7620041274643996,17.461847685714286
545.959,0.7600734634495577,17.460795745142857
546.344,0.765270787879655,17.459741065142858
546.728,0.7610034077004268,17.459600000000002
547.112,0.7697936242249507,17.459600000000002
547.497,0.7620888025728559,17.459600000000002
547.881,0.7474058730389498,17.459600000000002
548.265,0.7579641998547185,17.458943855
548.649,0.773594397032232,17.456796143
549.033,0.7776296233081907,17.4547
549.417,0.7797049044364494,17.4547
549.801,0.7790597485859588,17.4547
550.185,0.7788777763100304,17.45884532026719
550.569,0.7759322374285953,17.46442814221965
550.953,0.7774102958697505,17.470096965776996
551.337,0.7789675104623838,17.47586633582454
551.721,0.7835128314472213,17.480600000000003
552.105,0.7951709637453073,17.480600000000003
552.488,0.791743384852967,17.480600000000003
552.872,0.7758124556215814,17.480600000000003
553.256,0.7753049159853778,17.480600000000003
553.639,0.7889257018081993,17.487566551428575
554.023,0.7937671046146402,17.498962574285716
554.406,0.7985606253591474,17.5066
554.789,0.799511265698686,17.5066
555.173,0.8057330720686354,17.5066
555.556,0.8014129040879374,17.5066
555.939,0.7954807407564498,17.5066
556.323,0.7903131573722917,17.43747420785714
556.706,0.7815692387646428,17.346324858571418
557.089,0.7784016129662784,17.298099999999998
557.472,0.7776456180631374,17.298099999999998
557.855,0.7841893635901633,17.298099999999998
558.238,0.7867435164392098,17.298099999999998
558.621,0.7735845855531591,17.298099999999998
559.004,0.7530591757386652,17.215997883428557
559.387,0.7622868207051848,17.124367650285723
559.769,0.7746691117008787,17.0885
560.152,0.7768382661992247,17.0885
560.535,0.7839733066447475,17.103008361428564
560.918,0.8090636093007711,17.14856117771429
561.3,0.8095941445910517,17.1927
561.683,0.7873297012123565,17.1927
562.065,0.7843889658675507,17.1927
562.448,0.7980582469697477,17.1927
562.83,0.7990446583267391,17.1927
563.213,0.8101668896819266,17.213552423999992
563.595,0.8063657591644708,17.259945560000006
563.977,0.7983800839239171,17.299100000000003
564.359,0.8012150903614228,17.299100000000003
564.742,0.8092919816964814,17.299100000000003
565.124,0.8141608259834539,17.299100000000003
565.506,0.8086842832114095,17.299100000000003
565.888,0.7988256374970202,17.288429837714286
566.27,0.8008965239002777,17.269767937142856
566.652,0.8178731421747194,17.2563
567.034,0.8310327373796657,17.2563
567.416,0.8389091577126273,17.2563
567.797,0.8371756942068582,17.2563
568.179,0.8268553468600585,17.2563
568.561,0.8128905971537002,17.113487650714266
568.942,0.8106808681012719,16.90670017285712
569.324,0.8207575126163101,16.7808
569.706,0.8299952756706236,16.7808
570.087,0.8266305004646399,16.7808
570.469,0.8189145386956813,16.7808
570.85,0.8112284201755693,16.7808
571.231,0.8050156076614365,16.96632998685714
571.613,0.8248319848085598,17.198818897714343
571.994,0.8458372883729118,17.314
572.375,0.8560313640281029,17.314
572.757,0.8614523595201881,17.314
573.138,0.8598724558821991,17.314
573.519,0.8608632619641917,17.314
573.9,0.863756319652878,17.327923328571426
574.281,0.8626510463150358,17.34327474385714
574.662,0.8591483993874981,17.3493
575.043,0.8536494230773655,17.3493
575.424,0.8480959726177973,17.3493
575.804,0.8486393343729073,17.3493
576.185,0.8587964636772146,17.34942964285714
576.566,0.8616125625769238,17.37117385714286
576.947,0.87482203280049,17.392918071428575
577.327,0.8757803894595076,17.3993
577.708,0.8717826716504211,17.3993
578.088,0.8681222234344623,17.404052694857143
578.469,0.8571846216307855,17.415881547428572
578.849,0.8616999971638694,17.426499999999997
579.23,0.873883810114153,17.426499999999997
579.61,0.8817702974334549,17.426499999999997
579.99,0.8900314606098498,17.426499999999997
580.371,0.8950935194925217,17.426499999999997
580.751,0.8948609567776241,17.44896447885714
581.131,0.8986574881642646,17.494420730285707
581.511,0.9062747219250531,17.531299999999998
581.891,0.9095651445161881,17.531299999999998
582.271,0.9188192089341694,17.531299999999998
582.651,0.9244087370199113,17.531299999999998
583.031,0.9266044642740796,17.531299999999998
583.411,0.9275184137700021,17.553173513857136
583.791,0.9292477891594911,17.59103926528572
584.171,0.932976662221692,17.6186
584.55,0.9355125207503839,17.6186
584.93,0.9322514303935604,17.6186
585.31,0.92570032625723,17.6186
585.689,0.9165258268023547,17.6186
586.069,0.9109178510918977,17.452923008000024
586.448,0.9207123644821392,17.20097593600002
586.828,0.9306168993017752,17.0362
587.207,0.9339714542170582,17.0362
587.586,0.9307448062398963,17.0362
587.966,0.9192153985031872,17.0362
588.345,0.8953436100059712,17.0362
588.724,0.859179520172682,16.703207455185535
589.103,0.8116188863817949,16.245846402675447
589.483,0.7923933442400869,15.770320401221284
589.862,0.8158812075171261,15.27249749944572
590.241,0.8523354003019585,14.8282
590.62,0.8882090805749834,14.8282
590.999,0.8973083586903005,14.8282
591.377,0.8935963491077558,15.129199418999958
591.756,0.8881626804552016,15.50863413199996
592.135,0.8886285213053458,15.7053
592.514,0.8977883035416118,15.7053
592.893,0.9097467079804885,15.7053
593.271,0.9149440835120394,15.7053
593.65,0.9177826159498368,15.7053
594.028,0.9165171906567124,15.903655875428587
594.407,0.8991955353682103,16.136135883142874
594.785,0.8897604185004637,16.2427
595.164,0.8962260299050816,16.2427
595.542,0.9124996454836664,16.29441435742862
595.92,0.920753603355117,16.523907931428568
596.299,0.9262008138928499,16.754008631285714
596.677,0.9312158083368446,16.7746
597.055,0.9257892938877806,16.7746
597.433,0.9273694019315839,16.7746
597.811,0.9254820719493136,16.7746
598.189,0.9255122729083345,16.803475969285717
598.567,0.9291003103646778,16.908536479285726
598.945,0.9294732487723516,17.013596989285734
599.323,0.9373427704090902,17.0181
599.701,0.9421217783408024,17.0181
600.079,0.9416041717182583,17.0181
600.457,0.9403896434728243,17.0181
600.834,0.9381780236666163,17.022340104
601.212,0.936951231072341,17.035629072000003
601.589,0.937635070723134,17.048882884
601.967,0.9359422839743543,17.0489
602.345,0.936823732945848,17.0489
602.722,0.9450222968417004,17.0489
603.099,0.9581514866818115,17.0489
603.477,0.9672089638081622,17.066956541000003
603.854,0.9701482683122697,17.11726078200001
604.231,0.9695922333966907,17.165799999999997
604.609,0.969055310424722,17.165799999999997
604.986,0.9713451154547914,17.165799999999997
605.363,0.9706212122644511,17.165799999999997
605.74,0.9672780018718462,17.165799999999997
606.117,0.9679332758101306,17.151534207142852
606.494,0.9688045555923771,17.114957128571422
606.871,0.9681344622325766,17.0808
607.248,0.9724979131443925,17.0808
607.625,0.9724254512833236,17.0808
608.002,0.9659319895865458,17.0808
608.378,0.9615706849357769,17.0808
608.755,0.9619752040417162,17.06555589428571
609.132,0.9621857931316069,17.028892752
609.508,0.9627675320782987,16.9956
609.885,0.9634688995276438,16.9956
610.261,0.9590579242640688,16.9956
610.638,0.9553861315254322,16.9956
611.014,0.9652768689526222,16.9956
611.391,0.9709777982070034,16.965770156999998
611.767,0.9696005118321582,16.897573908999984
612.143,0.9643779432840299,16.8367
612.52,0.9587620979497332,16.8367
612.896,0.9619429079231016,16.8367
613.272,0.9630794042490346,16.782737609142846
613.648,0.9560561226823255,16.71355425371427
614.024,0.9475918823297051,16.6755
614.4,0.9554258373548048,16.6755
614.776,0.9655230757556054,16.6755
615.152,0.9674377450155004,16.6755
615.528,0.9635538812448212,16.6755
615.904,0.9536795984856595,16.749095659428573
616.279,0.941416424978084,16.842022213000007
616.655,0.9361468430927316,16.892599999999998
617.031,0.9480177618432091,16.892599999999998
617.406,0.9581592030012906,16.892599999999998
617.782,0.969352874188477,16.892599999999998
618.157,0.9763680817255325,16.892599999999998
618.533,0.9793059042874885,16.964605739000003
618.908,0.9759428665309243,17.055306506857157
619.284,0.9715053696129806,17.104499999999998
619.659,0.9752632171993184,17.104499999999998
620.034,0.9829546502705951,17.104499999999998
620.41,0.98554728251413,17.104499999999998
620.785,0.9874149384368014,17.104499999999998
621.16,0.9846820838048508,17.05814702857143
621.535,0.976653534444807,16.999506135714284
621.91,0.9705336754745985,16.9675
622.285,0.9714716426536678,16.9675
622.66,0.9726933251025925,16.9675
623.035,0.9668110878911784,16.9675
623.41,0.9601364715417283,16.9675
623.785,0.9624315400215087,16.92109197071429
624.159,0.9613902968049072,16.86188173328571
624.534,0.9561808613303293,16.8288
624.909,0.9526219006010297,16.8288
625.283,0.9538584024714708,16.8288
625.658,0.9527251766385618,16.8288
626.032,0.9566374017159357,16.8288
626.407,0.9668945365647509,16.772451263857132
626.781,0.9723232994777687,16.698982757285716
627.156,0.9681854614831736,16.6567
627.53,0.9556951931162254,16.6567
627.904,0.9351247629211943,16.6567
628.279,0.9255309249388636,16.6567
628.653,0.9432436596510333,16.6567
629.027,0.9532585736102386,16.570755025857128
629.401,0.9491144501368625,16.455365500428574
629.775,0.9434861360479108,16.386400000000002
630.149,0.9404951679743102,16.386400000000002
630.523,0.9438934657337926,16.392582888142872
630.897,0.9536537411501864,16.495933994714303
631.271,0.9553313507672755,16.5992851012857
631.645,0.9486823873474846,16.6285
632.018,0.947315678973515,16.6285
632.392,0.9585208990891932,16.643380711780463
632.766,0.9722404640216384,16.683366536347975
633.139,0.9754658344624625,16.72359283443378
633.513,0.971138410075367,16.776456517009112
633.887,0.9662262317558229,16.82932019958443
634.26,0.9680750823436047,16.846
634.633,0.9741295825547814,16.846
635.007,0.9786855837434012,16.846
635.38,0.9806285121070842,16.846
635.753,0.9765840364680413,16.846
636.127,0.9714593272033732,16.855539556857142
636.5,0.9722823161120584,16.865161571428573
636.873,0.9797777240076928,16.8686
637.246,0.9871770611707394,16.8686
637.619,0.9903677848260878,16.8686
637.992,0.9914902282523074,16.8686
638.365,0.9915065807174286,16.8686
638.738,0.9928373647695848,16.87894101914286
639.111,0.9911678291821494,16.88988286757143
639.484,0.985410126212925,16.8943
639.857,0.9798550916082982,16.8943
640.229,0.9787046956870119,16.8943
640.602,0.9805920256692822,16.8943
640.975,0.9801769285624677,16.8943
641.347,0.9780836597225754,16.873722446714286
641.72,0.9805555392314802,16.850689217142854
642.092,0.9823854311800119,16.8402
642.465,0.9843705693442891,16.8402
642.837,0.9881323517425468,16.8402
643.209,0.9850328441817034,16.8402
643.582,0.980243564857837,16.8402
643.954,0.979711343219591,16.80441539571429
644.326,0.9806443535576704,16.761741947142855
644.698,0.9825552413100062,16.7397
645.07,0.9790918402987595,16.7397
645.442,0.9748528214262262,16.700157409714222
645.814,0.972552489496735,16.392144279428557
646.186,0.9678104790173601,16.0841311491428
646.558,0.9629413281216663,16.0143
646.93,0.9599819918477851,16.0143
647.302,0.9548389882627627,16.0143
647.674,0.9490096410557255,16.0143
648.045,0.9491298827758208,16.02481650000001
648.417,0.951716944960924,16.198907185714322
648.789,0.9513690462654675,16.37299787142858
649.16,0.9471498547568938,16.4243
649.532,0.936507006137029,16.4243
649.903,0.9397289527804685,16.4243
650.275,0.9639904409621075,16.4243
650.646,0.9822168474849016,16.4243
651.017,0.9814332066954146,16.159428789857067
651.389,0.9685467487594484,15.890352527571395
651.76,0.9542873991736383,15.790600000000001
652.131,0.9553950742797954,15.790600000000001
652.502,0.9714909079016388,15.790600000000001
652.873,0.9813343253828841,15.790600000000001
653.244,0.9819759041316292,15.790600000000001
653.615,0.9798074650536323,15.654682167857118
653.986,0.9778781296765816,15.50456205285713
654.357,0.970857863095629,15.4361
654.728,0.9579608271587872,15.4361
655.099,0.9438624982529691,15.4361
655.47,0.9211426387206445,15.4361
655.841,0.8771585956605158,15.4361
656.211,0.826545569848916,15.501876274571442
656.582,0.8153063672666575,15.582250880571435
656.952,0.8694333334270192,15.625899999999998
657.323,0.9278498066959767,15.625899999999998
657.693,0.9532886723663525,15.625899999999998
658.064,0.9683161790012375,15.625899999999998
658.434,0.9753657778165014,15.625899999999998
658.805,0.975787569213725,15.856466071428578
659.175,0.9758705068727622,16.173212499999995
659.545,0.9762811070516685,16.375899999999998
659.915,0.9801504069080988,16.375899999999998
660.285,0.9864893378094801,16.375899999999998
660.656,0.989744091586069,16.375899999999998
661.026,0.9910013917480862,16.375899999999998
661.396,0.9935596327134131,16.41607969542857
661.766,0.9973835033776783,16.480146939714285
662.135,0.9987662065065948,16.5276
662.505,0.996905091569972,16.5276
662.875,0.9932615579351232,16.5276
663.245,0.988968116014608,16.593063531428577
663.615,0.9858827124549319,16.666717634285728
663.984,0.9877050413883448,16.702
664.354,0.9907006085927607,16.702
664.723,0.9923935997473544,16.702
665.093,0.9960244091202809,16.702
665.462,0.9959181691984457,16.702
665.832,0.9920439636024787,16.684143744
666.201,0.9865774878167747,16.661231163428567
666.571,0.9832491990485932,16.6476
666.94,0.984741208186555,16.6476
667.309,0.9883815224298333,16.6476
667.678,0.9891501904934433,16.6476
668.047,0.9907435849151575,16.6476
668.417,0.9953543157604804,16.632487259142856
668.786,0.9996893031626944,16.609658916
669.155,1.0,16.5934
669.524,0.9966847421024619,16.5934
669.892,0.9935741966276617,16.5934
670.261,0.9921907269769429,16.58926536084802
670.63,0.9912121341423374,16.58472590923832
670.999,0.9898691368427938,16.578368391154854
671.368,0.9868868049148357,16.57044070333598
671.736,0.9824028567756566,16.5638
672.105,0.9818412007001922,16.5638
672.473,0.9856724810752153,16.5638
672.842,0.9897156280764672,16.5638
673.21,0.9919197870704636,16.5638
673.579,0.9923369282354183,16.558605030857144
673.947,0.9907523232637069,16.545835641142855
674.316,0.9884650222048591,16.5334
674.684,0.9862669442838299,16.5334
675.052,0.9852728166073592,16.5334
675.42,0.9854872383062628,16.5334
675.788,0.9873222915015984,16.5334
676.156,0.9879512992927815,16.528816178285716
676.525,0.9857041128749346,16.51163174285714
676.893,0.9826804398710914,16.49449387771428
677.26,0.9814410763192543,16.4926
677.628,0.9830791334113311,16.4926
677.996,0.9838600658237823,16.4926
678.364,0.9835443610440333,16.4926
678.732,0.9819823940162242,16.489982372
679.099,0.98119251884941,16.469162828999995
679.467,0.9805445013175231,16.448286557
679.835,0.9789898417975652,16.4429
680.202,0.9782039014426708,16.4429
680.57,0.977864996603031,16.42464554857142
680.937,0.9776208849596415,16.373874349142852
681.305,0.978610771215471,16.322964808571435
681.672,0.9793656929880885,16.3217
682.039,0.9794243574567113,16.3217
682.407,0.9786014707509332,16.3217
682.774,0.9770782386248803,16.3217
683.141,0.9756577204203708,16.312359105142857
683.508,0.9727626186735443,16.266447195428565
683.875,0.966903581522021,16.220535285714284
684.242,0.9611785834830393,16.2121
684.609,0.9612326488208467,16.2121
684.976,0.9644294535491621,16.2121
685.343,0.9633135511089911,16.2121
685.71,0.9529869182834103,16.126519462856727
686.077,0.925622396540636,14.084612412571312
686.444,0.8590371004217658,12.042705362285899
686.81,0.7567153314325297,11.3377
687.177,0.6760587901781986,11.3377
687.543,0.6777975171336786,11.3377
687.91,0.7422183089864717,11.3377
688.277,0.797149049909001,11.3377
688.643,0.812281263422116,12.473626447143053
689.009,0.8010171744320009,13.772451170000089
689.376,0.7952672899851627,14.446700000000002
689.742,0.8050646139553471,14.446700000000002
690.108,0.8214971039528763,14.446700000000002
690.475,0.8396311190477347,14.446700000000002
690.841,0.8551746992615585,14.446700000000002
691.207,0.8669157692186819,14.66674366400002
691.573,0.8746178824937406,14.98156975314285
691.939,0.878412778633869,15.200299999999999
692.305,0.8772943211210228,15.200299999999999
692.671,0.8703720671278914,15.200299999999999
693.037,0.8601469728904235,15.200299999999999
693.403,0.8519384442111381,15.200299999999999
693.768,0.8451640778244477,14.822321274285589
694.134,0.8393567553438707,14.088520815714222
694.5,0.8409286360536596,13.4438
694.865,0.8499027156078913,13.4438
695.231,0.8588718383211332,13.4438
695.597,0.8654719998528277,13.4438
695.962,0.87693758187411,13.4438
696.328,0.8953059482347386,13.745068067428598
696.693,0.9147832161364083,14.659593765285726
697.058,0.9234176243291976,15.574119463142852
697.424,0.9194211329549953,15.638900000000001
697.789,0.9093053447265728,15.638900000000001
698.154,0.8990731473870678,15.376650765714196
698.519,0.8885103236433906,14.883370994285633
698.884,0.8763030551259485,14.4549
699.249,0.8667803503668957,14.4549
699.614,0.862531775522557,14.4549
699.979,0.8560713253647431,14.4549
700.344,0.8475739712702518,14.4549
700.709,0.8425707301605634,14.528329651000014
701.074,0.8414313210517803,14.75026388600001
701.439,0.8431723475726681,14.972198121000005
701.804,0.8453618915509623,14.9876
702.168,0.8475391711804156,14.9876
702.533,0.8552333126287278,14.9876
702.898,0.8672573313339037,14.9876
703.262,0.8809732169616966,15.010799217428584
703.627,0.888200648835155,15.196987333857152
703.991,0.8883397469915935,15.38266534585716
704.355,0.890855369344698,15.4345
704.72,0.8932188626707205,15.4345
705.084,0.8897524977751705,15.4345
705.448,0.8849146720704751,15.4345
705.812,0.8851270497112386,15.4345
706.177,0.8866292791399013,15.344976613857119
706.541,0.8883712254869521,15.246881785857116
706.905,0.8913024559614062,15.198400000000001
707.269,0.8937268111185521,15.198400000000001
707.633,0.8952999182632252,15.198400000000001
707.997,0.8943106963262909,15.198400000000001
708.361,0.892858290814795,15.198400000000001
708.724,0.8921061796221201,15.21306338742858
709.088,0.8926401898112389,15.234335963428574
709.452,0.8948675999665795,15.249600000000001
709.816,0.8965845066014136,15.249600000000001
710.179,0.8972804061952335,15.249600000000001
710.543,0.8969352669782663,15.249600000000001
710.906,0.8945869507839346,15.249600000000001
711.27,0.8927707029234887,15.272658077142866
711.633,0.8909228232633235,15.322295838000013
711.997,0.8883752114003254,15.369399999999999
712.36,0.8857670954163785,15.369399999999999
712.723,0.8823272010737438,15.369399999999999
713.086,0.8801007107445661,15.369399999999999
713.45,0.8797073828569443,15.369399999999999
713.813,0.8789757633471247,15.297657263714227
714.176,0.8742219995334438,14.985163113142763
714.539,0.8639832101064367,14.672668962571397
714.902,0.8563224890087161,14.615199999999998
715.265,0.851148006928335,14.615199999999998
715.628,0.8442474199514894,13.978926053714009
715.991,0.8208426476378481,12.398555874571265
716.353,0.7749407159262535,10.822539332285562
716.716,0.7177627885858773,10.801
717.079,0.666833189269819,10.801
717.442,0.6353157035022126,10.801
717.804,0.6207682439215461,10.801
718.167,0.6092065400662224,10.717208567142794
718.529,0.5974967953000971,10.183771055714224
718.892,0.5896025916613159,9.64885995999981
719.254,0.5869052525395506,9.51
719.616,0.5896916103933202,9.51
719.979,0.5949994161658937,9.51
720.341,0.6170725868041228,9.51
720.703,0.6610839180404228,9.51
721.065,0.7161822206289925,11.500039415714845
721.428,0.7589910324614318,13.712027313143258
721.79,0.7776591088468626,14.8486
722.152,0.7721960057570897,14.8486
722.514,0.7506466250172786,14.8486
722.876,0.7136888785096158,14.8486
723.238,0.6681660173801153,14.8486
723.599,0.634913586164588,14.10293472528547
723.961,0.6214111002066287,12.940900400428335
724.323,0.6218123999209972,12.0363
724.685,0.6201174669111702,12.0363
725.046,0.6172632974286004,12.0363
725.408,0.6229665773498428,12.0363
725.769,0.6327676828275866,12.0363
726.131,0.6428822446211249,11.93292473271429
726.492,0.6553535543488231,11.658536832571418
726.854,0.6623001837352761,11.383388855142762
727.215,0.6565743169715849,11.3704
727.576,0.6493103986603244,11.3704
727.938,0.6554568303863552,11.3704
728.299,0.6678211847718691,11.3704
728.66,0.6684191228793216,11.422566519999974
729.021,0.6588164954469882,11.935411062000005
729.382,0.657979709145857,12.448255604000035
729.743,0.6674393036098323,12.615
730.104,0.6731030821075159,12.615
730.465,0.6719921876097884,12.695967400714263
730.826,0.6703476917345699,13.022439143142854
731.187,0.6769933846613365,13.348910885571446
731.548,0.6916578154690742,13.407300000000001
731.908,0.714318601721148,13.407300000000001
732.269,0.7374044498634696,13.407300000000001
732.63,0.7527875204118369,13.407300000000001
732.99,0.7626623141855337,13.407300000000001
733.351,0.7720793411387397,13.468418051142852
733.711,0.7839583850203243,13.531781034000002
734.072,0.7899522278061917,13.5615
734.432,0.7873904097391194,13.5615
734.793,0.7795362696398855,13.5615
735.153,0.7730803164099798,13.5615
735.513,0.7688276023479074,13.5615
735.873,0.7664661019785717,13.778285402000005
736.233,0.7652185621941738,14.102168041999944
736.594,0.7678012807557292,14.349700000000002
736.954,0.7743115037292564,14.349700000000002
737.314,0.7811416218017198,14.349700000000002
737.674,0.7829339541819259,14.349700000000002
738.033,0.7790040480016395,14.349700000000002
738.393,0.772321408723989,14.285792922857155
738.753,0.7679880054668334,14.112387094285703
739.113,0.7698738535069523,13.93898126571425
739.473,0.777441161147667,13.927699999999998
739.832,0.785464651463814,13.927699999999998
740.192,0.7896357054031866,13.927699999999998
740.551,0.7871782365041702,13.927699999999998
740.911,0.7830588972357436,13.942818760571349
741.27,0.7804709152244772,14.18524038285711
741.63,0.7800932754830812,14.428337274285713
741.989,0.7823965201954223,14.519300000000001
742.349,0.7861211518369823,14.519300000000001
742.708,0.7901716574475386,14.519300000000001
743.067,0.7938847912620602,14.519300000000001
743.426,0.7947435000867447,14.519300000000001
